Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
10,,Fri Feb 25 15:33:29 EST 2022,Compiler.java,1645821209867,-5,-5,(I)8(R)1(I)15,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
11,,Fri Feb 25 15:33:30 EST 2022,Parser.java,1645821210653,27269,0,(I)7(D)4(I)1(I R)1(D)1,0.6428571428571429,35.714285714285715,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.18518518518518517,0.0,0.0,0.037037037037037035,0.3333333333333333,0.0,[]
12,,Fri Feb 25 15:33:57 EST 2022,Scanner.java,1645821237923,64580,0,(D)3(I)2(R)1(I)2(R)1(I)5(R)1(I R)1(I)1,0.6470588235294118,17.647058823529413,0.0,0.0,0.0,0.0,0.265625,0.0,0.046875,0.0,0.0,0.0625,0.171875,0.0,[]
13,,Fri Feb 25 15:35:02 EST 2022,Parser.java,1645821302763,21312,0,(I)4(D)4(I)6(R)2(I)1,0.6470588235294118,23.52941176470588,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.19047619047619047,0.0,0.0,0.09523809523809523,0.5238095238095238,0.0,[]
14,,Fri Feb 25 15:35:24 EST 2022,Parser.java,1645821324411,55700,0,(I)4(R)2(D)4(I)8,0.6666666666666666,22.22222222222222,0.0,0.0,0.0,0.0,0.32727272727272727,0.0,0.07272727272727272,0.0,0.0,0.03636363636363636,0.21818181818181817,0.0,[]
15,,Fri Feb 25 15:36:20 EST 2022,Parser.java,1645821380115,2049,2049,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,[]
16,,Fri Feb 25 15:36:22 EST 2022,Parser.java,1645821382172,6214,6214,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,[]
17,,Fri Feb 25 15:36:28 EST 2022,Parser.java,1645821388386,1224,1224,(I)19(R)3(I)3,0.88,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,[]
18,,Fri Feb 25 15:36:29 EST 2022,Parser.java,1645821389752,3715,3715,(I)9(R)3(I)12,0.875,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,[]
19,,Fri Feb 25 15:36:33 EST 2022,Parser.java,1645821393467,8537,8537,(I)13(D)4,0.7647058823529411,23.52941176470588,0.0,0.0,0.0,0.0,2.125,0.0,0.5,0.0,0.0,0.0,1.625,0.0,[]
20,,Fri Feb 25 15:36:42 EST 2022,Parser.java,1645821402040,16229,0,(I)4(I R)1(I)17,1.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0625,1.375,0.0,[]
21,,Fri Feb 25 15:36:58 EST 2022,Parser.java,1645821418269,61775,0,(I)1(F)2(I)3(R)1(I)15,0.8636363636363636,0.0,0.0,9.090909090909092,0.0,0.0,0.36065573770491804,0.0,0.0,0.03278688524590164,0.0,0.01639344262295082,0.3114754098360656,0.0,[]
22,,Fri Feb 25 15:38:00 EST 2022,Parser.java,1645821480563,2912,2912,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
23,,Fri Feb 25 15:38:03 EST 2022,Parser.java,1645821483740,4838,4838,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,5.25,0.0,[]
24,,Fri Feb 25 15:38:08 EST 2022,Parser.java,1645821488946,1628,1628,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
25,,Fri Feb 25 15:38:10 EST 2022,test.java,1645821490577,5918,5918,(I)14(D)4,0.7777777777777778,22.22222222222222,0.0,0.0,0.0,0.0,3.6,0.0,0.8,0.0,0.0,0.0,2.8,0.0,[]
26,,Fri Feb 25 15:38:28 EST 2022,Scanner.java,1645821508523,46757,0,(I)4(F)1(N)2(F)1(I)13,0.8095238095238095,0.0,9.523809523809524,9.523809523809524,0.0,0.0,0.45652173913043476,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.3695652173913043,0.0,[]
27,,Fri Feb 25 15:39:15 EST 2022,Scanner.java,1645821555521,1886,1886,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,[]
28,,Fri Feb 25 15:39:17 EST 2022,Scanner.java,1645821557828,6157,6157,(I)1(R)1(I)4(R)2(I)11,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.5,2.6666666666666665,0.0,[]
29,,Fri Feb 25 15:39:23 EST 2022,Scanner.java,1645821563986,22708,0,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.6818181818181818,0.0,[]
30,,Fri Feb 25 15:39:46 EST 2022,Scanner.java,1645821586694,8614,8614,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,[]
31,,Fri Feb 25 15:39:55 EST 2022,Scanner.java,1645821595476,-33318,-33318,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
32,,Fri Feb 25 15:39:23 EST 2022,Scanner.java,1645821563591,60799,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,0.38333333333333336,0.0,0.0,0.0,0.0,0.0,0.38333333333333336,0.0,[]
33,,Fri Feb 25 15:40:26 EST 2022,Scanner.java,1645821626188,134027,0,(I)8(D)4(I)3(F)4,0.5789473684210527,21.052631578947366,0.0,21.052631578947366,0.0,0.0,0.1417910447761194,0.0,0.029850746268656716,0.029850746268656716,0.0,0.0,0.08208955223880597,2.0,[1645821709550 26 COMP 520: Compilers (Spring 2022) https://www.cs.unc.edu/~prins/Classes/520/, 1645821706258 6 COMP 520: Compilers https://www.cs.unc.edu/~prins/Classes/520/PA/pa1-2022.pdf]
39,,Fri Feb 25 15:53:20 EST 2022,Parser.java,1645822400170,725208,0,(I)4(R)2(I)5(D)4,0.6,26.666666666666668,0.0,0.0,0.0,0.0,0.020689655172413793,0.0,0.005517241379310344,0.0,0.0,0.002758620689655172,0.012413793103448275,18.0,[1645822980378 3 GitHub https://github.com/, 1645822633443 11 miniJava-pa1/miniJava/SyntacticAnalyzer at master � mirandaio/miniJava-pa1 � GitHub https://github.com/mirandaio/miniJava-pa1/tree/master/miniJava/SyntacticAnalyzer, 1645822633273 5 miniJava-pa1/Parser.java at master � mirandaio/miniJava-pa1 � GitHub https://github.com/mirandaio/miniJava-pa1/blob/master/miniJava/SyntacticAnalyzer/Parser.java, 1645822635810 3 miniJava-pa1/Scanner.java at master � mirandaio/miniJava-pa1 � GitHub https://github.com/mirandaio/miniJava-pa1/blob/master/miniJava/SyntacticAnalyzer/Scanner.java, 1645822728944 2 java inputstream eot - Google ?? https://www.google.com/search?q=java+inputstream+eot&oq=java+inputstream+eot&aqs=chrome..69i57.4249j0j7&sourceid=chrome&ie=UTF-8, 1645822980378 2 GitHub https://github.com/login, 1645823023202 3 Search � minijava scanner https://github.com/search?q=minijava+scanner, 1645823008975 2 nhho/MiniJavaScanner: CUHK CSCI3120 1718 sem2 Programming Assignment 1 https://github.com/nhho/MiniJavaScanner, 1645823001682 1 Chrysa24/MiniJava-Scanner-Parser https://github.com/Chrysa24/MiniJava-Scanner-Parser, 1645823009155 2 MiniJavaScanner/tests at master � nhho/MiniJavaScanner https://github.com/nhho/MiniJavaScanner/tree/master/tests, 1645823016834 1 Seralahthan/MiniJavaScanner-Praser: This project is about writing a scanner and parser for MiniJava to support minimal functionalities https://github.com/Seralahthan/MiniJavaScanner-Praser, 1645823021420 1 mungaij83/2 https://github.com/mungaij83/2, 1645823024795 1 Search � minijava scanner https://github.com/search?q=minijava+scanner&type=code, 1645823067349 1 Search � public class Scanner{ private InputStream inputStream; private ErrorReporter reporter; private char currentChar; private StringBuilder currentSpelling; https://github.com/search?q=public+class+Scanner%7B++%09private+InputStream+inputStream%3B+%09private+ErrorReporter+reporter%3B++%09private+char+currentChar%3B+%09private+StringBuilder+currentSpelling%3B&type=code, 1645823071752 1 miniJava-Compiler/Scanner.java at 129fec001e530cb9150be1b8567a7564a40b104f � gmcdonagh/miniJava-Compiler https://github.com/gmcdonagh/miniJava-Compiler/blob/129fec001e530cb9150be1b8567a7564a40b104f/source/miniJava/SyntacticAnalyzer/Scanner.java]
40,,Fri Feb 25 16:05:35 EST 2022,testfile,1645823135641,7333,7333,(I)4(F)1(N)2(F)1(I)10(R)2(I)2,0.7272727272727273,0.0,9.090909090909092,9.090909090909092,0.0,0.0,3.142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,2.2857142857142856,0.0,[]
41,,Fri Feb 25 16:06:11 EST 2022,test.java,1645823171734,121698,0,(I)2(R)1(I)5(D)4(I)3,0.6666666666666666,26.666666666666668,0.0,0.0,0.0,0.0,0.12396694214876033,0.0,0.03305785123966942,0.0,0.0,0.008264462809917356,0.08264462809917356,0.0,[]
42,,Fri Feb 25 16:08:13 EST 2022,Parser.java,1645823293382,167638766,0,(D)4(F)17(I)2,0.08695652173913043,17.391304347826086,0.0,73.91304347826086,0.0,0.0,1.372003960915783E-4,0.0,2.3860938450709265E-5,1.0140898841551438E-4,0.0,0.0,1.1930469225354632E-5,96.0,[]
43,,Sun Feb 27 15:25:45 EST 2022,test.java,1645993545474,6254114,0,(F)5(N)3(F)1(I)2(F)1(N)2(F)1(I)6,0.38095238095238093,0.0,23.809523809523807,38.095238095238095,0.0,0.0,0.0033578509753757597,7.994883274704189E-4,0.0,0.0012791813239526704,0.0,0.0,0.0012791813239526704,13.0,[]
44,,Sun Feb 27 17:09:59 EST 2022,Parser.java,1645999799626,56648,0,(I)9(D)4(I)1,0.7142857142857143,28.57142857142857,0.0,0.0,0.0,0.0,0.25,0.0,0.07142857142857142,0.0,0.0,0.0,0.17857142857142858,0.0,[]
45,,Sun Feb 27 17:10:56 EST 2022,Parser.java,1645999856319,7464,7464,(I)9(R)2(I)8(R)1(I)5,0.88,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.42857142857142855,3.142857142857143,0.0,[]
46,,Sun Feb 27 17:11:04 EST 2022,test.java,1645999864012,7414,7414,(I)3(R)1(I)1(R)2(I)10(R)2(I)2(R)2,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,1.0,2.2857142857142856,0.0,[]
47,,Sun Feb 27 17:11:12 EST 2022,testfile,1645999872037,84059,0,(I)3(D)4(I)1(D)4,0.3333333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,[]
48,,Sun Feb 27 17:12:36 EST 2022,Parser.java,1645999956110,95882,0,(I)1(D)4(I)1(D)4(I)1(D)2,0.23076923076923078,76.92307692307693,0.0,0.0,0.0,0.0,0.1368421052631579,0.0,0.10526315789473684,0.0,0.0,0.0,0.031578947368421054,0.0,[]
49,,Sun Feb 27 17:14:12 EST 2022,Parser.java,1646000052108,168350,0,(D)2(I)2(F)1(I)1(N)4(F)1(I)2(F)1(N)3(F)1(I)6,0.4583333333333333,8.333333333333332,29.166666666666668,16.666666666666664,0.0,0.0,0.14285714285714285,0.041666666666666664,0.011904761904761904,0.023809523809523808,0.0,0.0,0.06547619047619048,0.0,[]
50,,Sun Feb 27 17:17:00 EST 2022,Parser.java,1646000220833,16814,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,[]
51,,Sun Feb 27 17:17:11 EST 2022,Parser.java,1646000231295,40394,0,(I)9(D)4(I)5,0.7777777777777778,22.22222222222222,0.0,0.0,0.0,0.0,0.45,0.0,0.1,0.0,0.0,0.0,0.35,0.0,[]
52,,Sun Feb 27 17:17:51 EST 2022,Parser.java,1646000271690,5012,5012,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
53,,Sun Feb 27 17:17:56 EST 2022,Parser.java,1646000276702,31242,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,[]
54,,Sun Feb 27 17:18:27 EST 2022,Parser.java,1646000307946,29,29,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
55,,Sun Feb 27 17:18:27 EST 2022,Parser.java,1646000307977,14512,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,[]
56,,Sun Feb 27 17:18:42 EST 2022,Parser.java,1646000322489,12608,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,[]
57,,Sun Feb 27 17:18:55 EST 2022,Parser.java,1646000335098,-12495,-12495,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
58,,Sun Feb 27 17:18:42 EST 2022,Parser.java,1646000322605,117648,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.21367521367521367,0.0,0.0,0.0,0.0,0.0,0.21367521367521367,0.0,[]
59,,Sun Feb 27 17:20:40 EST 2022,Parser.java,1646000440253,1486,1486,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,[]
60,,Sun Feb 27 17:20:41 EST 2022,Parser.java,1646000441751,2391,2391,(R)9(I)7(R)4(I)2,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.5,4.5,0.0,[]
61,,Sun Feb 27 17:20:44 EST 2022,Parser.java,1646000444142,4090,4090,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
62,,Sun Feb 27 17:20:49 EST 2022,Parser.java,1646000449029,1479,1479,(I)9(R)9(I)7,0.64,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,[]
63,,Sun Feb 27 17:20:50 EST 2022,Parser.java,1646000450509,2793,2793,(I)17(R)3(I)5,0.88,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.5,11.0,0.0,[]
64,,Sun Feb 27 17:20:53 EST 2022,Parser.java,1646000453302,2581,2581,(I)1(R)3(I)19,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,1.5,10.0,0.0,[]
65,,Sun Feb 27 17:20:55 EST 2022,Parser.java,1646000455886,3514,3514,(I)5(R)3(I)17,0.88,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
66,,Sun Feb 27 17:20:59 EST 2022,Parser.java,1646000459400,1614,1614,(I)4(R)9(I)6(R)6,0.4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,[]
67,,Sun Feb 27 17:21:01 EST 2022,Parser.java,1646000461245,1376,1376,(I)21(R)2,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,[]
68,,Sun Feb 27 17:21:02 EST 2022,Parser.java,1646000462624,1446,1446,(R)8(I)3(R)6(I)8,0.44,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,[]
69,,Sun Feb 27 17:21:04 EST 2022,Parser.java,1646000464070,4691,4691,(I)5(R)16(I)2,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,4.0,1.75,0.0,[]
70,,Sun Feb 27 17:21:08 EST 2022,test.java,1646000468950,-190,-190,(I)8(R)4(I)4(R)8(I)1,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
71,,Sun Feb 27 17:21:08 EST 2022,Scanner.java,1646000468949,27019,0,(I)4(R)2(I)9(D)4(I)1,0.7,20.0,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.14814814814814814,0.0,0.0,0.07407407407407407,0.5185185185185185,0.0,[]
72,,Sun Feb 27 17:21:38 EST 2022,Scanner.java,1646000498080,39172,0,(F)1(N)1(F)1(I)10(R)6(I)5,0.625,0.0,4.166666666666666,8.333333333333332,0.0,0.0,0.6153846153846154,0.02564102564102564,0.0,0.05128205128205128,0.0,0.15384615384615385,0.38461538461538464,0.0,[]
73,,Sun Feb 27 17:22:17 EST 2022,Parser.java,1646000537252,26717,0,(I)15(F)1(N)2(F)1(I)2(F)1,0.7727272727272727,0.0,9.090909090909092,13.636363636363635,0.0,0.0,0.8461538461538461,0.07692307692307693,0.0,0.11538461538461539,0.0,0.0,0.6538461538461539,0.0,[]
74,,Sun Feb 27 17:22:44 EST 2022,Parser.java,1646000564019,39962,0,(N)2(F)1(I)2(F)1(N)3(I)4(F)1(I)10,0.6666666666666666,0.0,20.833333333333336,12.5,0.0,0.0,0.6153846153846154,0.1282051282051282,0.0,0.07692307692307693,0.0,0.0,0.41025641025641024,0.0,[]
75,,Sun Feb 27 17:23:24 EST 2022,Parser.java,1646000604380,3584,3584,(I)6(R)4(I)2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,[]
76,,Sun Feb 27 17:23:27 EST 2022,Parser.java,1646000607965,2430,2430,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,[]
77,,Sun Feb 27 17:23:30 EST 2022,Parser.java,1646000610470,-80,-80,(I)10(R)1(I)4(R)2(I)8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
78,,Sun Feb 27 17:23:30 EST 2022,Parser.java,1646000610462,2408,2408,(I)5(R)1(I)4(R)1(I)12,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,1.0,10.5,0.0,[]
79,,Sun Feb 27 17:23:33 EST 2022,Parser.java,1646000613666,3021,3021,(I)12(R)2(I)10,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,7.333333333333333,0.0,[]
80,,Sun Feb 27 17:23:38 EST 2022,test.java,1646000618789,-6087,-6087,(I)8(F)1(N)10(I)2,0.47619047619047616,0.0,47.61904761904761,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
81,,Sun Feb 27 17:23:32 EST 2022,Scanner.java,1646000612862,122038,0,(I)7(R)1(I)8(N)2(F)1(I)3(D)2,0.75,8.333333333333332,8.333333333333332,4.166666666666666,0.0,0.0,0.19672131147540983,0.01639344262295082,0.01639344262295082,0.00819672131147541,0.0,0.00819672131147541,0.14754098360655737,0.0,[]
82,,Sun Feb 27 17:25:35 EST 2022,Scanner.java,1646000735025,18179,0,(D)2(I)19,0.9047619047619048,9.523809523809524,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.1111111111111111,0.0,0.0,0.0,1.0555555555555556,0.0,[]
83,,Sun Feb 27 17:25:53 EST 2022,Scanner.java,1646000753239,11085,0,(I)10(R)5(I)9,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,0.0,0.0,0.0,0.0,0.45454545454545453,1.7272727272727273,0.0,[]
84,,Sun Feb 27 17:26:04 EST 2022,Scanner.java,1646000764324,8302,8302,(I)7(R)8(I)10,0.68,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,1.0,2.125,0.0,[]
85,,Sun Feb 27 17:26:12 EST 2022,Scanner.java,1646000772628,1640,1640,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
86,,Sun Feb 27 17:26:14 EST 2022,Scanner.java,1646000774268,7247,7247,(I)20(R)2(I)1,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.2857142857142857,3.0,0.0,[]
87,,Sun Feb 27 17:26:21 EST 2022,Scanner.java,1646000781516,2795,2795,(I)3(R)2(I)4(R)2(I)1(R)1(I)2(R)1(I)2(R)1(I)2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,3.5,7.0,0.0,[]
88,,Sun Feb 27 17:26:24 EST 2022,Scanner.java,1646000784108,5112,5112,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
89,,Sun Feb 27 17:26:29 EST 2022,Scanner.java,1646000789222,-1726,-1726,(I)3(R)2(I)2(R)2(I)14,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
90,,Sun Feb 27 17:26:27 EST 2022,Parser.java,1646000787628,5780,5780,(I)10(R)1(I)1(R)1(I)12,0.92,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0,[]
91,,Sun Feb 27 17:26:33 EST 2022,Parser.java,1646000793419,40992,0,(I)4(D)4(F)1(N)3(F)1(I)5,0.5,22.22222222222222,16.666666666666664,11.11111111111111,0.0,0.0,0.45,0.075,0.1,0.05,0.0,0.0,0.225,0.0,[]
92,,Sun Feb 27 17:27:14 EST 2022,testfile,1646000834951,23068,0,(F)1(N)1(F)1(I)18,0.8571428571428571,0.0,4.761904761904762,9.523809523809524,0.0,0.0,0.9130434782608695,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.782608695652174,0.0,[]
93,,Sun Feb 27 17:28:09 EST 2022,Parser.java,1646000889132,25549,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,[]
94,,Sun Feb 27 17:28:35 EST 2022,Parser.java,1646000915341,2865,2865,(I)12(R)2(I)6(R)3,0.782608695652174,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,2.5,9.0,0.0,[]
95,,Sun Feb 27 17:28:38 EST 2022,Parser.java,1646000918206,-406,-406,(R)3(I)8(R)1(I)9(R)1(I)3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
96,,Sun Feb 27 17:28:38 EST 2022,Parser.java,1646000918033,2299,2299,(R)3(I)4(R)2(I)2(R)3(I)11,0.68,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
97,,Sun Feb 27 17:28:40 EST 2022,Parser.java,1646000920332,3821,3821,(I)9(R)1(I)8(R)2(I)5,0.88,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
98,,Sun Feb 27 17:28:44 EST 2022,Parser.java,1646000924300,1713,1713,(I)1(R)3(I)19,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,[]
99,,Sun Feb 27 17:28:46 EST 2022,Parser.java,1646000926013,2941,2941,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,[]
100,,Sun Feb 27 17:28:48 EST 2022,test.java,1646000928959,2987,2987,(I)14(R)2(I)2(R)2(I)3,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,2.0,9.5,0.0,[]
101,,Sun Feb 27 17:28:51 EST 2022,Parser.java,1646000931963,31930,0,(I)5(D)4(I)3(R)2(I)1,0.6,26.666666666666668,0.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.12903225806451613,0.0,0.0,0.06451612903225806,0.2903225806451613,0.0,[]
